"bathrm","hf_bathrm","heat","ac","rooms","bedrm","ayb","yr_rmdl","eyb","stories","saledate","price","gba","style","grade","cndtn","extwall","roof","intwall","kitchens","fireplaces","landarea","latitude","longitude","nbhd","ward","quadrant"
3,1,"Warm Cool","Y",9,4,1971,2015,1988,2,"2016-01-11",570000,2040,"2 Story","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,2,8994,40.6684520291874,-74.0981114298197,"D2","Ward 7","SE"
2,0,"Warm Cool","Y",7,3,1930,NA,1950,2,"1992-04-02",290000,1575,"2 Story","Good Quality","Average","Common Brick","Built Up","Hardwood",1,1,6750,40.7351737942734,-74.2505371060046,"E6","Ward 3","NW"
3,1,"Forced Air","Y",11,4,1984,2004,2004,2,"2005-08-26",1365000,2782,"2 Story","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,1,7510,40.7591520377777,-74.2080708109251,"C3","Ward 3","NW"
1,1,"Hot Water Rad","Y",5,2,1938,2013,1967,1.75,"2013-07-18",315000,1047,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,2920,40.6736453736898,-74.103862766944,"D2","Ward 7","SE"
2,1,"Warm Cool","Y",7,3,2003,2016,2008,2,"2016-06-10",419900,1594,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,0,3207,40.6468733704282,-74.1386792815673,"B7","Ward 8","SE"
1,1,"Hot Water Rad","Y",7,3,1926,NA,1972,2,"2017-06-06",963000,1299,"2 Story","Very Good","Very Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,3152,40.7619211319925,-74.2217664888109,"B2","Ward 3","NW"
3,1,"Warm Cool","Y",7,3,1938,1995,1972,2,"2003-07-02",717500,2150,"2 Story","Very Good","Average","Brick/Siding","Slate","Hardwood",1,1,6492,40.781284682286,-74.2025592196118,"B2","Ward 4","NW"
2,1,"Hot Water Rad","Y",8,4,1940,2013,1972,2.25,"2013-06-11",1350000,2120,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,5000,40.7550927170611,-74.2358947215011,"A2","Ward 3","NW"
3,1,"Forced Air","Y",8,6,1931,2006,1972,2.25,"2017-08-22",1172500,2215,"2.5 Story Fin","Very Good","Good","Brick/Siding","Slate","Hardwood",1,1,4824,40.7681364886924,-74.2056950520918,"B2","Ward 4","NW"
2,0,"Forced Air","Y",7,4,1938,2011,1967,2,"2011-11-29",384000,1496,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,5722,40.7316278891015,-74.1213649339044,"F8","Ward 5","NE"
2,1,"Warm Cool","Y",7,4,1930,1979,1969,2.25,"2014-05-02",875000,1512,"2.5 Story Fin","Good Quality","Good","Brick/Stucco","Comp Shingle","Hardwood",1,1,5200,40.7713687236124,-74.2068188214457,"B2","Ward 4","NW"
1,0,"Hot Water Rad","N",5,2,1925,NA,1954,1,"2017-10-18",425000,1200,"1 Story","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,0,5000,40.7686862896357,-74.157314795288,"B3","Ward 4","NW"
6,2,"Forced Air","Y",11,6,1962,2005,2001,2,"2001-11-02",2425000,11810,"2 Story","Superior","Good","Stone","Built Up","Hardwood",1,4,73771,40.7612640302392,-74.2005500201766,"C3","Ward 3","NW"
1,1,"Forced Air","Y",8,3,1954,1990,1972,2,"1999-09-14",135500,1392,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Wood Floor",1,1,5530,40.671476866547,-74.0871507362653,"C4","Ward 7","SE"
3,0,"Warm Cool","Y",8,4,1950,2018,1971,2,"2018-03-22",680000,1400,"2 Story","Above Average","Very Good","Common Brick","Comp Shingle","Hardwood",1,1,4840,40.7542362860019,-74.1241442530474,"D9","Ward 5","NE"
2,0,"Hot Water Rad","Y",9,3,1927,1987,1972,2,"2017-05-23",874999,1308,"2 Story","Very Good","Average","Stone","Comp Shingle","Hardwood",1,1,5426,40.7770808785937,-74.2057504706903,"B2","Ward 4","NW"
1,1,"Warm Cool","Y",7,3,1948,NA,1952,2,"2000-11-20",134900,1200,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4463,40.7132250163665,-74.0829125561389,"D6","Ward 7","NE"
3,1,"Warm Cool","Y",7,4,1938,2007,1972,2,"2012-12-06",1174000,2600,"2 Story","Very Good","Good","Brick/Siding","Slate","Hardwood",1,2,7075,40.7832410519952,-74.2035333602612,"B2","Ward 4","NW"
1,0,"Warm Cool","Y",7,3,1925,NA,1960,1.5,"2015-12-27",840000,1609,"1.5 Story Fin","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,5000,40.7716120577508,-74.2087800807249,"B2","Ward 4","NW"
3,0,"Hot Water Rad","Y",6,2,1930,2003,1969,2,"1998-12-07",295000,1393,"2 Story","Good Quality","Good","Brick/Stucco","Comp Shingle","Hardwood",1,1,3602,40.7441223489779,-74.2035088481945,"B4","Ward 3","NW"
1,1,"Forced Air","Y",6,3,1923,NA,1957,2,"2014-09-30",5e+05,1578,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4205,40.7379648969125,-74.1243730227853,"A8","Ward 5","NE"
5,1,"Warm Cool","Y",6,5,1940,2004,1978,2,"2018-05-08",1795000,3157,"2 Story","Excellent","Good","Brick/Siding","Slate","Hardwood",1,2,6047,40.7610508501825,-74.2186654730921,"B2","Ward 3","NW"
3,1,"Hot Water Rad","Y",7,4,1917,2012,1986,1.75,"2012-10-10",732000,2214,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,5300,40.7647349017187,-74.1744294595214,"A1","Ward 4","NW"
3,1,"Forced Air","Y",5,5,1941,1998,1970,1.25,"2018-06-06",1450750,1495,"1.5 Story Fin","Very Good","Average","Brick/Stone","Clay Tile","Hardwood",1,1,7500,40.739381247579,-74.2319995253352,"F6","Ward 3","NW"
3,0,"Hot Water Rad","Y",8,4,1930,2004,1972,2.5,"2004-05-19",658000,1794,"2.5 Story Fin","Very Good","Good","Brick/Stucco","Slate","Hardwood",1,1,5200,40.7907967830621,-74.1732240754854,"F1","Ward 4","NW"
1,1,"Forced Air","Y",7,2,1939,2006,1963,2,"2008-04-09",955000,2090,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,6269,40.7693800906876,-74.2226298845954,"B2","Ward 3","NW"
4,1,"Hot Water Rad","Y",10,7,1927,2014,1987,2.5,"2016-04-07",1595000,4123,"2 Story","Very Good","Good","Common Brick","Clay Tile","Hardwood",2,2,5092,40.7645321905257,-74.1788891226141,"A1","Ward 4","NW"
5,0,"Forced Air","Y",10,5,1925,1988,1972,2,"2007-08-05",1270000,2701,"2 Story","Very Good","Very Good","Wood Siding","Comp Shingle","Hardwood",1,2,5478,40.7547181183414,-74.2397446332927,"A2","Ward 3","NW"
3,1,"Ht Pump","Y",10,5,1988,NA,1994,2,"2002-02-13",225000,3800,"2 Story","Above Average","Average","Wood Siding","Shake","Hardwood",1,1,5000,40.6783656833265,-74.0930686624182,"D2","Ward 7","SE"
4,1,"Forced Air","Y",9,6,2013,NA,2016,2.5,"2014-02-01",1650000,3551,"2.5 Story Fin","Very Good","Very Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,5763,40.7757332309003,-74.2162711129817,"B2","Ward 3","NW"
3,0,"Warm Cool","Y",7,4,1950,NA,1974,1.5,"2012-04-17",875000,1428,"1.5 Story Fin","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,7216,40.7549165602714,-74.2254720884742,"A2","Ward 3","NW"
1,2,"Warm Cool","Y",8,4,1941,NA,1957,2,"1992-11-23",145900,1560,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,8250,40.6675758286484,-74.0971067333287,"D2","Ward 7","SE"
2,1,"Hot Water Rad","N",7,4,1935,NA,1960,2.25,"2012-12-21",730000,1721,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,6017,40.7674576253114,-74.2089807590792,"B2","Ward 3","NW"
2,0,"Forced Air","Y",6,3,1905,2015,1969,2,"2016-06-08",477000,1832,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,4680,40.6699606313335,-74.1241591383142,"A3","Ward 8","SE"
1,0,"Hot Water Rad","N",6,3,1924,NA,1957,2,"1992-08-31",220000,1232,"2 Story","Good Quality","Average","Stucco","Comp Shingle","Hardwood",1,1,3470,40.7620228384313,-74.223558443933,"B2","Ward 3","NW"
3,1,"Warm Cool","Y",8,5,1938,NA,1987,2,"2016-06-13",1395000,2474,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,8215,40.750282717992,-74.2255020961366,"A2","Ward 3","NW"
3,1,"Forced Air","Y",11,4,1957,2012,1978,2,"2013-07-11",1402000,2784,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,7245,40.7324832659973,-74.2013860972277,"F7","Ward 3","NW"
2,0,"Warm Cool","Y",6,3,1927,2008,1967,2,"2009-03-06",329500,1284,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,1,2640,40.731994935593,-74.1184628626216,"F8","Ward 5","NE"
4,1,"Forced Air","Y",10,5,1921,2008,1987,2.5,"2008-08-09",2600000,3096,"2.5 Story Fin","Very Good","Excellent","Wood Siding","Comp Shingle","Hardwood",1,1,8392,40.7399811533231,-74.2048691839074,"B4","Ward 3","NW"
2,1,"Warm Cool","Y",7,2,1956,1980,1968,1,"1998-06-02",245000,1564,"Split Level","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,2,5452,40.7536361778943,-74.1840153260482,"B8","Ward 4","NW"
3,1,"Warm Cool","Y",8,3,2001,NA,2006,2,"2001-08-21",185275,1866,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Carpet",1,1,4615,40.6946730699251,-74.0958153517827,"C4","Ward 7","SE"
4,1,"Hot Water Rad","Y",11,5,1925,2016,1969,2,"2007-07-26",780000,1942,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4582,40.7511746964518,-74.2178408277595,"E2","Ward 3","NW"
2,1,"Warm Cool","Y",7,4,1949,2011,1973,2,"2009-06-25",749000,1582,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",2,1,4887,40.7163196139338,-74.2275271950397,"E6","Ward 3","NW"
1,0,"Forced Air","Y",5,2,1922,NA,1943,1,"1992-04-21",65800,960,"1 Story","Average","Average","Shingle","Comp Shingle","Wood Floor",1,0,4000,40.7054493618857,-74.0806606653593,"B9","Ward 7","NE"
2,1,"Forced Air","Y",5,2,1864,1990,1979,2,"2000-04-06",565000,1088,"2 Story","Superior","Average","Common Brick","Metal- Sms","Hardwood",1,1,2745,40.7136871364162,-74.197327687045,"C8","Ward 2","NW"
4,0,"Forced Air","Y",11,4,1939,2015,1964,2,"2016-08-20",420000,1642,"2 Story","Average","Good","Shingle","Comp Shingle","Hardwood",1,1,3280,40.7161175261375,-74.073429085712,"B9","Ward 7","NE"
1,1,"Hot Water Rad","N",6,2,1925,NA,1950,1.75,"2007-10-16",620000,1271,"2 Story","Good Quality","Average","Wood Siding","Comp Shingle","Hardwood",1,0,6126,40.7301357832622,-74.2430530597147,"E6","Ward 3","NW"
2,1,"Hot Water Rad","Y",6,3,1937,NA,1957,2,"2005-06-03",363000,1200,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,2,3938,40.7641128553934,-74.1517482436309,"B3","Ward 4","NW"
4,1,"Forced Air","Y",12,5,2011,NA,2014,2,"2013-08-28",1575000,3356,"2 Story","Very Good","Very Good","Wood Siding","Shingle","Hardwood",1,1,5500,40.7297310895404,-74.2441139171631,"E6","Ward 3","NW"
3,2,"Hot Water Rad","Y",9,4,1922,1989,1963,2,"2013-09-16",1675000,2890,"2 Story","Good Quality","Good","Shingle","Comp Shingle","Hardwood/Carp",1,1,24361,40.7564023392538,-74.2022507417657,"C3","Ward 3","NW"
4,0,"Warm Cool","Y",9,5,1959,NA,1973,1.5,"1999-02-02",530000,2685,"1.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,3,11680,40.7498154403003,-74.2408451125743,"F2","Ward 3","NW"
3,0,"Warm Cool","Y",7,3,1928,2010,1964,1,"2010-12-01",202000,1020,"1 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,0,3216,40.690908021785,-74.1015180667007,"C4","Ward 7","SE"
1,1,"Hot Water Rad","N",7,4,1929,NA,1957,2.5,"2016-03-23",560000,1504,"2.5 Story Unfin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3921,40.7673217385977,-74.1637172842456,"A7","Ward 4","NW"
2,1,"Forced Air","Y",7,4,1967,NA,1974,1,"2012-01-04",219000,1056,"1 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,8830,40.7115492294195,-74.0692202702292,"B9","Ward 7","NE"
3,0,"Forced Air","Y",8,5,1925,2010,1964,1.75,"2017-07-24",685000,1412,"2 Story","Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,3541,40.7639830414292,-74.1488063518011,"B3","Ward 4","NE"
2,0,"Hot Water Rad","Y",6,2,1927,2001,1954,1,"2004-11-10",155000,1001,"1 Story","Average","Average","Shingle","Comp Shingle","Hardwood",1,0,5330,40.7410717650547,-74.1131228522328,"F8","Ward 5","NE"
1,1,"Hot Water Rad","N",7,3,1939,NA,1947,2.5,"1996-12-22",108000,1560,"2.5 Story Fin","Above Average","Fair","Common Brick","Comp Shingle","Hardwood",1,1,4005,40.6774915164742,-74.0820171822952,"C4","Ward 7","SE"
3,1,"Warm Cool","Y",7,3,1939,1990,1970,2.5,"2013-12-10",902000,2028,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,6519,40.7591952498291,-74.228602394293,"A2","Ward 3","NW"
3,1,"Hot Water Rad","Y",8,4,1926,1985,1963,1.75,"2013-01-15",875000,1874,"2 Story","Very Good","Average","Common Brick","Shingle","Hardwood",1,2,5750,40.7814128874048,-74.2059483187947,"B2","Ward 4","NW"
2,0,"Forced Air","Y",6,2,1941,NA,1954,2,"2017-09-21",350000,1152,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,1,4281,40.7374080258442,-74.1020876300712,"F8","Ward 5","NE"
1,1,"Warm Cool","Y",7,3,1952,1980,1964,2,"2017-07-13",475000,1600,"2 Story","Above Average","Average","Common Brick","Built Up","Carpet",1,1,3997,40.7287163558656,-74.1236339162191,"F8","Ward 5","NE"
3,1,"Forced Air","Y",9,5,1935,2008,1984,2,"2015-04-16",1360453,3196,"2 Story","Very Good","Good","Brick/Siding","Slate","Hardwood",2,1,7250,40.7804935575485,-74.1998526412725,"B2","Ward 4","NW"
3,1,"Forced Air","Y",9,5,1922,2017,1969,2,"2017-06-16",985000,2352,"2 Story","Good Quality","Good","Shingle","Comp Shingle","Hardwood",1,1,6173,40.775114752235,-74.2162772521521,"B2","Ward 3","NW"
4,1,"Hot Water Rad","Y",8,4,1927,2005,1969,2,"2012-07-05",967500,2842,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",2,1,6000,40.7490147511126,-74.1821248144942,"B8","Ward 4","NW"
2,1,"Forced Air","Y",6,3,1910,2008,1967,1.75,"2014-07-30",499999,1512,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,4988,40.7337563652394,-74.1193708815948,"F8","Ward 5","NE"
3,0,"Warm Cool","Y",7,3,1923,1995,1972,2,"1997-02-04",450000,2050,"2 Story","Very Good","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4492,40.7389735009483,-74.2535084743177,"E6","Ward 3","NW"
1,1,"Hot Water Rad","Y",7,3,1929,2016,1964,1,"2016-09-20",305000,957,"1 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,9750,40.6966708789396,-74.0711195057635,"B9","Ward 7","NE"
3,1,"Hot Water Rad","N",8,4,1931,2000,1967,2,"2011-03-01",465000,1945,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,1,5500,40.7641254501337,-74.1529456003463,"B3","Ward 4","NW"
2,1,"Warm Cool","Y",7,4,1927,2013,1967,1.5,"2005-08-10",699000,3089,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,7816,40.778715478277,-74.1999596626241,"B2","Ward 4","NW"
2,1,"Warm Cool","Y",9,3,1954,2010,1977,2.5,"2010-05-25",352500,1662,"2 Story","Good Quality","Good","Brick/Stone","Comp Shingle","Carpet",1,2,5270,40.6759552695354,-74.0948460573243,"D2","Ward 7","SE"
2,1,"Warm Cool","Y",6,3,1951,NA,1961,1,"1992-05-28",280000,1743,"Split Level","Above Average","Average","Common Brick","Slate","Hardwood",1,2,5304,40.7537415823754,-74.1833953093803,"B8","Ward 4","NW"
2,3,"Forced Air","Y",9,4,1952,2012,1982,2,"2001-08-02",725000,2188,"2 Story","Excellent","Average","Common Brick","Slate","Hardwood",1,2,7497,40.7241369827155,-74.2359678581828,"A5","Ward 3","NW"
3,1,"Forced Air","Y",8,4,2015,NA,2016,2,"2018-01-03",840000,2022,"2 Story","Above Average","Very Good","Common Brick","Comp Shingle","Hardwood",1,0,4160,40.747262193298,-74.1310679748926,"A8","Ward 5","NE"
1,1,"Hot Water Rad","N",7,2,1895,NA,1947,2,"2007-12-19",605000,1246,"2 Story","Above Average","Average","Shingle","Comp Shingle","Wood Floor",1,0,2600,40.756053804317,-74.2235379735251,"A2","Ward 3","NW"
5,0,"Forced Air","Y",9,6,2016,NA,2017,2,"2016-07-28",1050000,3628,"2 Story","Good Quality","Very Good","Brick/Siding","Built Up","Hardwood/Carp",1,2,7500,40.7309675145792,-74.1177553836117,"F8","Ward 5","NE"
1,1,"Hot Water Rad","N",8,4,1905,NA,1957,2,"1998-08-23",73550,2610,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5063,40.6673668346807,-74.1303581698304,"A3","Ward 8","SE"
1,1,"Warm Cool","Y",9,3,1930,NA,1961,2,"1999-03-22",280000,1680,"2 Story","Very Good","Average","Brick/Siding","Comp Shingle","Hardwood",1,1,3514,40.7669492433834,-74.2080453616325,"B2","Ward 4","NW"
2,1,"Warm Cool","Y",6,3,1935,NA,1963,2.5,"2002-06-27",415000,1911,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,9108,40.7920244058869,-74.1757151675168,"F1","Ward 4","NW"
3,1,"Forced Air","Y",8,3,1936,2015,1972,2,"2016-06-06",1438000,2288,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,7764,40.7786430044772,-74.207433002895,"B2","Ward 4","NW"
4,1,"Warm Cool","Y",16,5,1919,2001,1978,2.5,"2014-06-18",2600000,4090,"2.5 Story Fin","Excellent","Good","Stucco","Slate","Hardwood",2,2,8062,40.7398159531441,-74.2080554957299,"B4","Ward 3","NW"
3,1,"Forced Air","Y",7,4,1938,2001,1972,2,"2012-07-04",959000,2022,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,4578,40.7532016901161,-74.2382531343573,"A2","Ward 3","NW"
3,1,"Hot Water Rad","Y",6,4,1920,2012,1986,1.5,"2014-11-17",737500,1489,"1.5 Story Fin","Good Quality","Good","Vinyl Siding","Slate","Hardwood",1,1,4820,40.757924089217,-74.1704960764558,"A1","Ward 4","NW"
1,1,"Warm Cool","Y",6,3,1955,NA,1967,1,"1995-07-28",145000,1720,"Split Level","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4126,40.6806721874224,-74.0977920032887,"D2","Ward 7","SE"
1,1,"Forced Air","N",7,3,1942,NA,1947,2,"1994-09-29",75000,1200,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4210,40.6728401974949,-74.0871473456626,"C4","Ward 7","SE"
5,1,"Warm Cool","Y",13,6,2014,NA,2017,2.5,"2015-06-22",2400000,5283,"2.5 Story Fin","Excellent","Excellent","Brick/Stone","Comp Shingle","Hardwood",1,1,6427,40.7235714771489,-74.2359377475383,"A5","Ward 3","NW"
2,1,"Hot Water Rad","N",11,6,1940,2015,1969,2.25,"2014-12-10",4e+05,1604,"2.5 Story Unfin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,5493,40.675495485655,-74.0954132832617,"D2","Ward 7","SE"
2,1,"Warm Cool","Y",5,2,1895,1987,1954,2,"1997-08-21",279800,2584,"2 Story","Average","Average","Common Brick","Metal- Sms","Lt Concrete",1,1,1278,40.7020393759429,-74.14187917693,"E4","Ward 6","NE"
1,0,"Hot Water Rad","N",8,3,1920,2007,1960,1.75,"2008-02-07",557000,1731,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4667,40.7588169252241,-74.1709721141283,"A1","Ward 4","NW"
2,0,"Forced Air","Y",8,4,1904,2003,1964,1,"2004-09-24",219900,906,"1 Story","Average","Good","Vinyl Siding","Comp Shingle","Wood Floor",1,0,4200,40.7084204680873,-74.0768866586725,"B9","Ward 7","NE"
2,1,"Hot Water Rad","Y",6,5,1911,2016,1982,2,"2009-07-12",669000,2103,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4667,40.7582143048418,-74.1724912289718,"A1","Ward 4","NW"
2,1,"Warm Cool","Y",7,3,1949,NA,1959,2,"2018-03-09",925000,1863,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,6500,40.773172325721,-74.2006806044603,"B2","Ward 4","NW"
1,1,"Forced Air","Y",7,3,1954,2011,1972,1,"2012-04-23",260000,1050,"1 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5298,40.7746320985638,-74.150300590959,"F3","Ward 4","NE"
5,2,"Warm Cool","Y",9,6,1952,2004,1982,2,"2014-09-10",1395000,3097,"2 Story","Excellent","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,7905,40.7467682802598,-74.2353323015669,"F2","Ward 3","NW"
5,1,"Forced Air","Y",13,6,1939,NA,1988,2.5,"2017-03-07",1750000,3783,"2.5 Story Fin","Exceptional-A","Good","Stone","Slate","Hardwood",1,3,9736,40.7444867321215,-74.2431505445481,"F2","Ward 3","NW"
2,0,"Forced Air","Y",7,3,1948,2016,1968,2,"2017-07-29",474900,1216,"2 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,2250,40.7686581108412,-74.1433721736299,"E9","Ward 4","NE"
2,0,"Warm Cool","Y",7,3,1953,2013,1978,1.75,"2013-12-12",850000,1770,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,5035,40.7380525039487,-74.2509201232071,"E6","Ward 3","NW"
2,0,"Warm Cool","Y",7,3,1957,2013,1976,2,"2013-09-12",8e+05,2052,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,7994,40.7515484088382,-74.1849238388657,"B8","Ward 4","NW"
2,0,"Forced Air","N",6,4,1947,NA,1960,2,"2004-10-12",312550,1260,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,2453,40.7654224029642,-74.1490522664008,"B3","Ward 4","NE"
1,2,"Warm Cool","Y",6,3,1956,2015,1976,1,"2014-01-24",6e+05,1271,"1 Story","Above Average","Good","Common Brick","Built Up","Hardwood",1,1,5100,40.7523190106554,-74.1853914439394,"B8","Ward 4","NW"
1,1,"Hot Water Rad","N",8,3,1940,2005,1954,1.5,"1996-06-08",62000,1608,"1.5 Story Fin","Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,0,3860,40.6903113602145,-74.1022265351833,"C4","Ward 7","SE"
2,0,"Hot Water Rad","N",9,3,1929,NA,1957,2,"2002-07-24",216578,1350,"2 Story","Above Average","Average","Stucco","Comp Shingle","Hardwood",1,1,4099,40.7427638844956,-74.1143332897976,"F8","Ward 5","NE"
2,1,"Forced Air","Y",9,3,1934,2002,1972,2.5,"2002-03-11",507500,2050,"2.5 Story Unfin","Very Good","Good","Common Brick","Slate","Hardwood",1,2,7181,40.792429658509,-74.1758236926464,"F1","Ward 4","NW"
1,1,"Hot Water Rad","N",10,3,1922,NA,1954,2,"2017-12-28",415000,1850,"2 Story","Average","Average","Vinyl Siding","Comp Shingle","Hardwood",1,0,3289,40.7004003833842,-74.0546057806247,"B9","Ward 7","NE"
3,2,"Hot Water Rad","Y",8,4,1936,2016,1972,2,"2015-04-16",921500,2818,"2 Story","Very Good","Average","Brick/Stone","Slate","Hardwood",1,2,7350,40.7824852608085,-74.2072732463487,"B2","Ward 4","NW"
